00:00.353  blend            | Read blend: "/Users/panglaohu/Downloads/TigerInBamboo/TigerMessenger/assets/models/originals/blender-r3/moebiusSwamp.blend"
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n755.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n757.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n759.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n761.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n763.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n765.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n767.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n769.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n771.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n773.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n775.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n777.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n779.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n781.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n783.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n785.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n787.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n789.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n791.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n793.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n795.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n797.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n799.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n801.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n803.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n805.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n807.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n809.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n811.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n813.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n815.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n817.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n819.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n821.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n823.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n825.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n827.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n829.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n831.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n833.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n835.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n837.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n839.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n841.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n844.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n846.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n848.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n850.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n852.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n854.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n856.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n858.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n860.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n862.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n864.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n866.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n868.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n870.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n872.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n874.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n876.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n878.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n880.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n882.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n884.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n886.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n888.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n890.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n892.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n894.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n896.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n898.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n900.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n902.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n904.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n906.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n908.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n910.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n912.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n914.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n916.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n918.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n920.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n922.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n924.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n926.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n928.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n930.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n932.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n934.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n936.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n938.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n940.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n942.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n944.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n946.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n948.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n950.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n952.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n954.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n956.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n958.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n960.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n962.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n964.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n966.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n968.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n970.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n972.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n974.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n976.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n978.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n980.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n982.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n984.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n986.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n989.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n991.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n993.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n995.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n997.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n999.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1001.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1003.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1005.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1007.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1009.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1011.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1013.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1015.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1017.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1019.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1021.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1023.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1025.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1027.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1029.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1031.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1033.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1035.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1037.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1039.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1041.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1043.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1045.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1047.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1049.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1051.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1053.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1055.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1057.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1059.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1061.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1063.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1065.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1067.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1069.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1071.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1073.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1075.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1077.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1079.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1081.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1083.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1085.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1087.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1089.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1091.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1093.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1095.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1097.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1099.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1101.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1103.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1105.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1107.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1109.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1111.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1113.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1115.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1117.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1119.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1121.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1123.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1125.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1127.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1129.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1131.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1133.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1135.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1137.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1139.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1141.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1143.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1145.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1147.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1149.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1151.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1153.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1155.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1157.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1159.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1161.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1163.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1165.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1167.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1169.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1171.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1173.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1175.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1178.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1180.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1182.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1184.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1186.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1188.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1190.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1192.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1194.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1196.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1198.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1200.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1202.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1204.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1206.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1208.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1210.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1212.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1214.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1216.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1218.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1220.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1222.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1224.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1226.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1228.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1230.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1232.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1234.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1236.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1238.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1240.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1242.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1244.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1246.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1248.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1250.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1252.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1254.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1256.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1258.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1260.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1262.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1264.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1266.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1268.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1270.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1272.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1274.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1276.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1278.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1280.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1282.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1284.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1286.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1288.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1290.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1292.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1294.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1296.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1298.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1300.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1302.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1304.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1306.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1308.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1310.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1312.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1314.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1316.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1318.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1320.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1322.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1324.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1326.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1328.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1331.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1333.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1335.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1337.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1339.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1341.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1343.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1345.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1347.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1349.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1351.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1353.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n1355.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1357.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1359.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1361.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1363.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1365.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1367.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1369.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1371.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1373.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n1375.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1377.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1379.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n1381.001
